Sox17	-0.193049043820871
Gm37587	-2.24034447861303
Rp1	-0.0258041363103506
Gm37483	1.15979953005974
Gm6101	-0.0873204346772196
Gm6085	-0.365980883292259
Gm1992	1.87262284060929
Gm18956	-0.440485388575451
Xkr4	-0.224933849666011
Gm19938	0.451428344684696
Gm37180	-0.195444089838541
Gm37363	-0.683288405006079
Gm37686	0.550135972100033
Gm38148	-0.178869811085569
Gm37329	0.561736710880686
Gm2053	-1.27974676507972
Mrpl15	-0.189179950985577
Gm6123	-0.691046083723898
Gm37144	0.204716515344397
Gm37277	0.827102305700252
Lypla1	-0.0781559823045033
Gm37988	2.15947049559696
Tcea1	-0.0910929201697043
Gm6104	-1.35162468457278
Oprk1	-0.395667101158633
Npbwr1	-2.47666760619675
Rgs20	0.158867703873372
Gm17100	0.599487334574349
Gm17101	1.10592652477995
Atp6v1h	-0.169814740152379
Gm16041	0.962812250997274
Gm37079	1.28301809840583
Alkal1	0.0
Gm2147	1.42644191154943
Gm19026	-0.220609378171876
Rb1cc1	0.0050197584326702
4732440D04Rik	-0.31794765401713
St18	-0.373828926646124
Gm9826	-0.620222032578615
Gm26901	-0.177734963383127
Pcmtd1	-0.0549694429228085
Gm38372	-0.163480311974694
Rrs1	0.043767748942053
Sntg1	0.11369338895944
Gm38024	-4.24365287933704
Gm23358	-1.1675962258763
Gm36964	0.74029409584901
Gm38008	-0.102973673897208
Gm37143	1.30795396651948
Gm7493	0.0580019403611501
Gm15452	5.09467988313198
Gm37005	0.57603605873751
Gm37629	0.250614456508985
Mybl1	0.1436199520291
Adhfe1	0.250890007349556
Gm6161	1.84194554377732
2610203C22Rik	-0.572804181171852
Vxn	0.829339217395744
Mcmdc2	0.206449583735375
Snord87	-0.56826517999904
Snhg6	-0.260746435337663
1700034P13Rik	-0.102013299409548
Sgk3	0.472736149419172
Gm22607	0.0
Vcpip1	0.131906722537157
Tcf24	0.26132489288053
E330040D14Rik	-3.07638915091567
Ppp1r42	0.0392146556941816
Gm15818	1.57675803059982
Gm24674	-2.45091255819094
Cops5	-0.0674896917349637
Cspp1	0.278045247057076
1700047N06Rik	-0.395127477204167
Gm26348	-0.0874179267784586
Arfgef1	0.273154933642766
Gm37569	1.02584797641912
Gm5522	-0.200965831651298
Cpa6	1.41914145060705
Gm38005	3.96030481247817
Gm15604	-4.3954469711697
Gm25253	1.22228119115646
Prex2	-0.0194502064787165
Gm24173	0.0
Gm28686	-0.268501028647959
Sulf1	0.692830786803804
A830018L16Rik	0.0594660188816074
Gm29273	2.44203613395881
Gm38069	-0.529799970133584
Gm38178	-0.696264234836443
Slco5a1	-0.183440796141523
Prdm14	-1.52516711981487
Ncoa2	-0.217717944191388
Gm27881	-1.01438531083644
Gm38380	0.423908929154519
Gm38223	0.527406404805217
Gm38120	0.57303095917142
Gm37409	0.557898455512248
Gm38376	0.454092927813425
Gm37702	-0.0211033254087923
Tram1	-0.135640249272131
Gm5523	-0.107402247757509
Lactb2	0.249006065797139
Gm38319	0.0519074322979438
Gm9947	3.77733881452562
Msc	-1.27912655434176
Gm37412	3.89702961125856
Eya1	-0.274457225325547
Gm37444	-0.669092027275877
Smt3h2-ps4	-0.562705481227087
Rpl5-ps1	-0.332097627429136
Gm10566	-0.366890480903525
Gm25168	1.22228119115646
Terf1	-0.0031389371145987
Gm23259	3.77684645232291
Gm37509	1.16905307373788
Sbspon	-0.0841366915001282
Kcnb2	-0.40578078331793
Gm38116	-0.436938902130239
Gm37138	-0.473758242556408
Gm25227	2.35773686731337
Rdh10	0.104955144180902
Gm7634	-3.07634256236813
4930444P10Rik	-1.12255248484449
Rpl7	-0.13127270029714
Gm28095	5.2969717832651
Stau2	-0.0504015711967959
Gm7568	0.382991842024369
Tmem70	-0.131365291177643
Ube2w	0.0063568469985648
Gm38342	-0.624093178967998
Eloc	-0.0137281665954698
Ly96	1.53065125941179
Gm5828	-0.506321283385761
Jph1	0.11577052881923
Gm28376	0.272502864043662
4921511E07Rik	-2.08073724066926
Gdap1	0.0666046152332025
