GeneID	log2FoldChange	padj
N	0.0294550966154174	0.998003304127109
N	-2.28662029923388	NA
N	0.111946406802928	0.998003304127109
N	-0.744350516410785	NA
N	-0.0692620457707322	0.998003304127109
N	0.128944592163558	0.998003304127109
N	0.306178614071522	0.998003304127109
N	-0.241645052097324	0.998003304127109
N	-0.580147122101434	0.998003304127109
N	0.283665483103392	0.996408278577198
N	-2.8501671754636	NA
N	-0.0874109539939412	0.998003304127109
N	-0.285362455324574	0.970141429405353
N	1.62479801374573	NA
N	0.703358326128372	0.998003304127109
N	-0.267031761991355	NA
N	-0.163537035313034	0.998003304127109
N	3.62432482293897	NA
N	0.856968992383757	0.998003304127109
N	-0.0820574871313353	0.998003304127109
N	NA	NA
N	-0.600607624194571	0.998003304127109
N	NA	NA
N	-0.322745141410698	NA
N	-0.177228972938091	0.982461111862557
N	0.0137846207653025	0.999042405554792
N	0.193262116702498	0.983250626195996
N	-0.170946605390389	0.864934437266845
N	0.11884362540456	0.998003304127109
N	1.19508141233907	0.818654074518855
N	-0.0314657056128846	0.998003304127109
N	1.37571780824647	NA
N	0	NA
N	-0.196957495669864	0.966636318133936
N	0.230582190115372	0.986130955679192
N	-0.917140987341993	0.31943071632705
N	0.124488255260825	0.998003304127109
N	-0.876155292962362	NA
N	3.09531388015122	NA
N	0.114093740732912	NA
N	-3.07634256236813	NA
N	5.04389866491124	0.789861095235177
N	-0.43200699725493	NA
N	NA	NA
N	-2.09516035893749	0.966636318133936
N	-0.0299401038707255	NA
N	0.13732572351176	0.998003304127109
N	1.00186026723064	0.314425424966091
N	0.104178298836226	0.998003304127109
N	NA	NA
N	-0.211086335643604	0.968128912780806
N	0.45550394049192	0.926246936620251
N	1.29250165183706	0.966424337829307
N	-0.261441123876454	0.901371541868554
N	1.5797621319927	NA
N	0	NA
N	0.255654052554647	0.998003304127109
N	NA	NA
N	0	NA
N	1.2562276881499	NA
N	-1.66236537993669	0.998003304127109
N	-0.0336722193907472	0.998003304127109
N	-0.0324408628426317	0.998003304127109
N	-2.48489448459894	NA
N	0.440909276406825	NA
N	-0.187031269646946	0.971844865159207
N	1.04962017658891	0.314425424966091
N	-1.00415979192391	0.656286509083265
N	0.595252222022224	0.966636318133936
N	0.299121730941144	0.96985142944645
N	NA	NA
N	0.488235975737857	0.554749684313414
N	-0.34471248047861	0.867901680800109
N	0.344680045420315	0.957755616215519
N	1.08314368659407	NA
N	-2.2242177436603	NA
N	0.0104234931332271	0.998496076438154
N	5.53811118749066	0.595406213920249
N	-0.166209757260885	0.998003304127109
N	4.2010544998177	NA
N	-1.26798393979156	NA
N	-2.08073724066926	NA
N	0.308167600625586	0.662415810868418
N	0.230465794155348	0.998003304127109
N	-0.11942518713787	0.998003304127109
N	-0.120702422648546	0.97038378779586
N	0.341554884810261	0.936894024084425
N	0.960451679715251	0.998003304127109
N	-0.934983257881583	0.998003304127109
N	0.257317747254272	0.894293447009953
N	0.110545102869589	0.998003304127109
N	-2.66725328849771	NA
N	-0.213721906076451	0.993366495578646
N	-0.148801825050874	0.993366495578646
N	-0.602152669794409	0.998003304127109
N	-0.277263991247216	0.657097678398893
N	0.00725326797795639	0.998938091336334
N	-0.0600452455622749	0.998003304127109
N	-0.0500298534454874	0.998003304127109
N	-1.14495480002531	NA
N	0.281791370708687	0.939559910022436
N	-1.01783173717064	0.983250626195996
N	1.52946824671772	NA
N	NA	NA
N	-0.424639943962413	0.48157580260188
N	-0.286825174729033	0.809561308875813
N	0.00076710347770793	0.999902916158577
N	1.91593798961574	0.970009089085445
N	4.87783961785227	NA
N	0.569370797106597	NA
N	-0.203170556795478	0.982748132966592
N	3.21143655020637	NA
N	1.89497566827685	0.0029692530236295
N	1.4023201586271	NA
N	-0.297534496091586	0.686629165435709
N	3.17814457569019	NA
N	0.1576991118777	0.983512741376774
N	1.14643518962969	0.898088652754812
N	0.541970990218397	0.80922007510727
N	-0.0762540128495	0.998003304127109
N	-0.142870936958396	0.998003304127109
N	0.0239253601432883	0.998003304127109
N	0.278127967796327	NA
N	-0.158106576464974	0.993366495578646
N	0.108962993832598	NA
N	1.99052276224183	0.841271128555595
N	0.055414478560702	0.998003304127109
N	0.0353908875384172	0.998003304127109
N	2.38691760481702	NA
N	-0.0420816774557206	0.998496076438154
N	-0.154563086645543	0.998003304127109
N	1.36624002769881	0.64699930489932
N	-2.87415241553908	NA
N	1.21926942335359	NA
N	0.0439051562860239	0.998003304127109
N	-0.233762740690539	0.998003304127109
N	-0.17140719589624	0.994113210447805
N	-0.295697547993685	0.993366495578646
N	-0.804980450218218	0.998003304127109
N	-0.0787991289076652	0.998003304127109
N	0.792710870820639	0.934511844120465
N	0.687909770275116	0.991843486759852
N	-0.303756657639725	0.998003304127109
N	0.043797685850878	0.998003304127109
N	0.277650767095554	0.88207388910721
N	0.0928566972717389	0.998003304127109
N	0.538937845718227	0.995873941682287
N	NA	NA
N	-0.372684879215043	0.998003304127109
N	-0.0990722609607964	0.998003304127109
N	NA	NA
N	-0.18931436389088	0.993366495578646
N	-0.252078486652013	0.845186611079306
N	0.189021825604878	0.998003304127109
N	0.0329885486876864	0.998003304127109
N	-0.312943375420874	0.96985142944645
N	0.0438210812776182	0.998003304127109
N	-0.433921485799443	0.841484861006435
N	-0.00306662102543712	0.998938091336334
N	0.159359440236952	0.998003304127109
N	-1.14970205481095	0.97719849624212
N	-4.23601222628964	0.966636318133936
N	-0.0371184415820228	0.998003304127109
N	-0.129326964213552	0.998003304127109
N	0.375375496884391	NA
N	-0.331425602451196	0.888545159311395
N	0.27799346378224	0.998003304127109
N	0.757889035222793	0.998003304127109
N	NA	NA
N	NA	NA
N	NA	NA
N	-0.34747720612559	0.998003304127109
N	-0.396460189352643	0.786857299168381
N	0.578804051400419	0.998003304127109
N	0.0445752168426053	0.998003304127109
N	0.606935811485403	0.767177662762582
N	-1.81092866019635	NA
N	0.108952184045976	0.998003304127109
N	1.03244547033652	0.872461946569826
N	0.0160554708812426	NA
N	-1.05364437238154	0.913972475147607
N	-0.0660195072768872	0.998846926831425
N	0.50747155829329	0.998003304127109
N	-0.179527518087742	0.973765821548633
N	-0.08233825284778	0.998003304127109
N	1.56831772229475	0.993366495578646
N	0.0366638545402444	0.998003304127109
N	-2.0956942300139	NA
N	2.84756829746706	NA
N	1.30830978334583	0.978612005817234
N	0.377750410261746	0.998003304127109
N	-0.19791047225329	0.966636318133936
N	-0.0868188801672038	0.998003304127109
N	-0.0393019133502164	0.998003304127109
N	-0.383918611362411	0.976618312323775
N	0.408004531350966	0.9446216529232
N	0.547812093866832	NA
N	2.13165097353176	NA
N	-0.0906399365984524	0.998003304127109
N	-0.172449322992867	0.993366495578646
N	-0.145805652212516	0.998003304127109
N	-0.178915456753104	0.966636318133936
N	3.61710742999192	NA
N	0.666095066193469	NA
N	-0.169262514357607	0.973765821548633
N	-0.762464765584685	NA
N	-0.133566899330638	0.966636318133936
N	-0.0970278182884735	0.998003304127109
N	-0.0881455557390236	0.998003304127109
N	0.0265602118203852	0.998003304127109
N	-0.00175347774767579	0.999694833594184
N	-0.570605177297073	0.998003304127109
N	-0.217574600447528	0.9446216529232
N	0.0477682206607397	0.998003304127109
N	6.09938097774355	0.114963413052847
N	-0.321174082937927	0.998003304127109
N	0.689087522494136	0.972768189214559
N	-0.0775056005780867	0.998003304127109
N	-0.327047493344082	0.906387275012888
N	-0.301525180629149	0.998003304127109
N	-0.507520263631668	0.921500614611896
N	4.11966840446044	NA
N	0.127374287470947	0.998003304127109
N	1.63722460566192	0.993366495578646
N	-0.107455558495119	0.998003304127109
N	0.224987382657373	0.991456109410346
N	-0.0245649351950661	0.998003304127109
N	0.496003489134231	0.936894024084425
N	0.264608762428041	0.998003304127109
N	-0.240612890051616	0.998003304127109
N	-0.860537015873101	NA
N	1.48055640102658	0.998003304127109
N	0.0519779182796421	0.998003304127109
N	-0.203219124980765	0.998003304127109
N	NA	NA
N	NA	NA
N	-0.193593988227372	0.960675319184888
N	0.0173279905627361	0.998003304127109
N	-0.0958283294807769	0.998003304127109
N	0.107400330062913	0.998003304127109
N	-2.1127758819188	NA
N	-1.39427344770372	NA
N	-0.36854035291145	0.998003304127109
N	0.119634711701093	0.998003304127109
N	0.192210987856676	0.998003304127109
N	0.135398287375979	0.998003304127109
N	0.0671225234264883	0.998003304127109
N	NA	NA
N	-0.165434191751407	0.998003304127109
N	0.544387006127604	0.998003304127109
N	-0.0525666307335684	0.998003304127109
N	-0.0147361027326554	0.998003304127109
N	-1.75787211503281	0.852395096542736
N	0.218033108467188	0.998003304127109
N	0.0662806383209893	0.998003304127109
N	0.278511227596087	0.981130961725197
N	2.13856076014847	NA
N	-0.620138344687622	0.998003304127109
N	-0.179822830418888	0.972785809623186
N	NA	NA
N	NA	NA
N	-4.07599701822495	NA
N	0.740300360272273	NA
N	-0.385740582188809	0.998003304127109
N	-3.18706770785808	NA
N	0.740266232574303	NA
N	0.183309602905595	0.998003304127109
N	-1.91128032612914	NA
N	-0.00993343366156471	0.998496076438154
N	-0.20499512536886	0.998003304127109
N	NA	NA
N	NA	NA
N	0.0903461469740143	0.998003304127109
N	-0.0788626514607966	0.998003304127109
N	0.0314148032333413	0.998003304127109
N	-1.26801731766237	NA
N	-0.174713308680968	0.998003304127109
N	1.37464002595482	0.589405673966617
N	0	NA
N	-0.829524516966143	NA
N	-0.0426395822539969	0.998003304127109
N	-0.176816829537982	0.998003304127109
N	0.376377948503505	0.998003304127109
N	0.119997491520647	0.998003304127109
N	-0.0381910019757379	0.998003304127109
N	0.062398761818403	0.998003304127109
N	0	NA
N	0.229406730892141	0.998003304127109
N	-0.0588985092815541	0.998496076438154
N	-0.596015180964308	0.996681385385321
N	0.279980217856786	0.998003304127109
N	0.194970291499076	0.998003304127109
N	NA	NA
N	-0.142443504967754	0.978612005817234
N	0.0158370052754714	0.998496076438154
N	-0.0695265194524185	0.998003304127109
N	-0.35872709542417	NA
N	0.348304268959495	0.973765821548633
N	3.09135152253291	NA
N	-0.263432639388858	NA
N	0.121371279600918	0.998003304127109
N	-0.0632111774564793	0.998003304127109
N	-1.02760390210338	0.991261354531963
N	0.114913895341857	0.998003304127109
N	0.945453802465264	NA
N	0.0640244349017675	0.998003304127109
N	-0.208307975283081	0.998003304127109
N	0.571748947370982	0.92627007244556
N	-0.388867077626428	0.998003304127109
N	0.773389209510817	NA
N	0.206078030226281	0.996998052606783
N	-0.176903698528729	0.938289113692949
N	-0.0293946793753762	0.998003304127109
N	-0.14231876945245	0.998003304127109
N	2.71057774084603	0.867901680800109
N	-0.0867639971757626	0.998003304127109
N	0.466189889811166	0.986387242470573
N	3.29692182212259	NA
N	1.16735125806175	0.973765821548633
N	-0.0671117805803533	0.998003304127109
N	-0.0794469263361271	0.998003304127109
N	0.686956134607775	0.966636318133936
N	-0.0909004177689096	0.998003304127109
N	-0.000311232471884161	0.999902916158577
N	-0.205157485753873	0.867901680800109
N	-0.171538303618034	0.982032700084622
N	-0.222287418701883	0.998003304127109
N	-0.00335246967078404	0.999494151770718
N	-0.358996317014267	0.998003304127109
N	-0.39720462085927	0.621906321507326
N	-0.0107606451940959	0.999676001753588
N	-0.643234759046314	NA
N	-0.53124341841783	0.998003304127109
N	-0.0323670656642523	0.998003304127109
N	1.13958493436918	0.00400695400031582
N	NA	NA
N	-0.131153177692079	0.998003304127109
N	-0.0195499220743479	0.998938091336334
N	0.175425649436741	0.993366495578646
N	-0.0374691903123544	0.998003304127109
N	-0.0211685227116421	0.998003304127109
N	NA	NA
N	-2.04005124998722	NA
N	NA	NA
N	3.68319034761533	NA
N	0.164692624981224	NA
N	-0.0835395301266875	0.998003304127109
N	0.01371140352	0.998003304127109
N	-0.467269730191488	0.998003304127109
N	-0.16564904975575	0.998003304127109
N	-0.201343587303648	NA
N	0.217247658700699	0.926246936620251
N	-0.0327648920294776	0.998003304127109
N	1.22040076548114	NA
N	-0.308928568962583	0.998003304127109
N	-0.0864979078011956	0.998003304127109
N	0.208734802626427	0.939559910022436
N	4.30641584619108	NA
N	0.0225709014039281	0.998003304127109
N	-0.192288968498218	0.955650321687003
N	0.736594210037179	0.895411134951193
N	-1.83157027463149	NA
N	0.68151233131052	0.966482846924667
N	1.25585370976673	0.930888252941779
N	0.125947955326503	0.998003304127109
N	1.05643935730568	0.102849316604385
N	0.966398180684236	0.219549010581508
N	-0.0587104473875019	0.998003304127109
N	-1.67588071377786	NA
N	0.290745613750781	0.913972475147607
N	-0.354716653534514	0.998003304127109
N	-0.182596912669593	0.966636318133936
N	0.100323645362828	0.998003304127109
N	-2.08073724066926	NA
N	2.38696960987722	NA
N	NA	NA
N	-0.110858998059661	0.993366495578646
N	-0.0604047069268688	0.998003304127109
N	-1.41048154639565	0.983360799476539
N	0.0853645984669544	0.998003304127109
N	0.33442736197824	0.995449932057726
N	0.192032441779661	NA
N	NA	NA
N	-0.0543486313218427	0.998003304127109
N	0.188566610191423	0.998003304127109
N	-0.193337939248417	0.998003304127109
N	0.275572729028444	NA
N	-0.158220003084287	0.993366495578646
N	2.52012358601728	NA
N	0.0551117226930126	0.998003304127109
N	0.026344266257025	0.998003304127109
N	-3.07884330830153	NA
N	0.228433068359018	0.993366495578646
N	-0.202349665110847	0.951391228312905
N	-0.072449465641798	0.998003304127109
N	-1.03230225841736	NA
N	3.09531388015122	NA
N	NA	NA
N	NA	NA
N	-0.135250028187092	0.996408278577198
N	0.23994147338884	0.930888252941779
N	-0.0697832930150352	0.998003304127109
N	-1.18268877036139	0.998003304127109
N	0.521791446151631	0.998003304127109
N	NA	NA
N	0.10925197975201	0.998003304127109
N	-0.170291191786129	0.955650321687003
N	0.373958874876782	0.998003304127109
N	0.77849228594424	0.606285918814509
N	0.344005406519195	0.606285918814509
N	-0.0268774975015478	0.998003304127109
N	0	NA
N	1.6845939750439	NA
N	0.00753712540188477	0.998003304127109
N	0.148302124764962	0.993366495578646
N	-0.171403518469755	0.901371541868554
N	-0.0838702019851837	0.998003304127109
N	-0.142196979361114	0.975932482038717
N	0.606484282439302	0.267146113049407
N	-0.273394333834393	0.867901680800109
N	-0.191902368252748	0.966636318133936
N	0.411868368491539	0.951467909123704
N	-0.119049693024006	0.998003304127109
N	0.289176884168688	0.971965825196685
N	NA	NA
N	0.0513262521330229	0.998003304127109
N	0.391514915778259	0.998003304127109
N	0.197485029770183	0.985158241053957
N	0.754664575156949	0.998003304127109
N	0.827215053492343	0.966636318133936
N	0.230999557931155	0.998003304127109
N	4.38170438034339	NA
N	0.269004491756481	0.998003304127109
N	-0.382782621289287	0.894592834717094
N	5.64036031941747	NA
N	-2.28662029923388	NA
N	2.15728621759438	0.978081202963768
N	NA	NA
N	4.23300191175804	NA
N	1.22215447001405	NA
N	-0.00910926380368092	0.998508896974792
N	0.113618127513491	0.998003304127109
N	0.0305792706272569	0.998003304127109
N	0.0412181088398689	0.998003304127109
N	0.132938363004426	0.998003304127109
N	0.135419483839362	0.998003304127109
N	0.523424212368559	0.982032700084622
N	1.05936176194071	NA
N	0.186420340159649	0.998003304127109
N	-0.05428900549659	0.998003304127109
N	-0.039808840610832	0.998003304127109
N	-0.088286961804211	0.998003304127109
N	0.0555665084137667	0.998003304127109
N	0.31650517225258	0.931460918944434
N	-0.0674749007317207	0.998003304127109
N	0.41977064645924	0.643385439831869
N	0.412482979630368	0.998003304127109
N	-1.80576610455483	NA
N	0.0519311441625162	0.998003304127109
N	0.940180343215935	NA
N	4.97624389240044	NA
N	0	NA
N	7.12076232215365	0.0284329207388873
N	5.59126559342658	0.491589231391965
N	6.25180962211228	0.256770356616671
N	2.95368562113574	0.00130248358549266
N	6.4874210423937	0.402429162012518
N	-0.250265302336909	0.993366495578646
N	2.06238041964729	NA
N	0	NA
N	2.15565517520792	NA
N	0.023179033174518	0.998003304127109
N	0.278286489186915	0.998003304127109
N	0.414230561227869	0.998003304127109
N	0.174611016171469	0.998003304127109
N	0.588819485258305	NA
N	0.793668282967265	NA
N	0.381047449334406	0.973765821548633
N	0.921528608810245	0.966424337829307
N	0.450602803463545	0.93276884108466
N	-0.378989166272742	0.68922098084205
N	0.136303546995126	0.998003304127109
N	-0.233251100450107	0.983250626195996
N	-0.00343901886041808	0.999494151770718
N	0.0824308331914041	0.998003304127109
N	1.20916794125717	0.957761228409837
N	-2.92885364696496	NA
N	0.431303933869863	0.97719849624212
N	NA	NA
N	1.52946059989774	NA
N	0	NA
N	-0.527151500782503	0.998003304127109
N	NA	NA
N	1.43508110304981	0.97739849601273
N	-1.38124054361699	NA
N	5.70791862807961	0.553334029808413
N	-1.15072424430219	NA
N	NA	NA
N	0.964435283655117	NA
N	0.324508291831469	0.998003304127109
N	2.11731054294301	0.115485192076493
N	0.422806173669758	0.68922098084205
N	NA	NA
N	1.18761162591943	0.888545159311395
N	-0.0290035476018039	0.998003304127109
N	-2.35927404419683	NA
N	2.0111577005275	0.598447310205337
N	1.74223558575369	0.993659600316592
N	0.726118228601702	0.998003304127109
N	4.65789704454783	0.637850849155271
N	2.13158312911997	NA
N	1.63639821734788	NA
N	0	NA
N	0	NA
N	0	NA
N	0.243192672257874	0.998003304127109
N	-0.0500886520741108	0.998003304127109
N	-0.228343853526201	0.966636318133936
N	2.38696960987722	NA
N	1.3467194748474	0.644725317410289
N	0.491153480174694	0.986387242470573
N	-1.34927072280234	0.986387242470573
N	-0.440778824420693	0.998003304127109
N	0.27553904972014	0.998003304127109
N	-0.26762872864672	NA
N	0.0750520748780084	NA
N	NA	NA
N	NA	NA
N	0.155556594451082	0.936690455615738
N	-1.17967878986363	NA
N	-0.0749802023880318	0.998003304127109
N	-0.173808526160387	0.998003304127109
N	0.0744927361206302	0.998003304127109
N	0.15682187832945	0.973765821548633
N	-0.122039244748523	0.998003304127109
N	-0.222826272958107	0.998003304127109
N	0.163408673305969	0.998003304127109
N	-0.560033687023961	0.998003304127109
N	1.6288859637333	0.955650321687003
N	-0.06550666464144	0.998003304127109
N	NA	NA
N	-0.051529663468868	0.998003304127109
N	0.216671033960763	0.998003304127109
N	0.678270884815451	0.320923200947261
N	0	NA
N	-0.269554832740658	0.989231340946485
N	-0.180536591759521	0.998003304127109
N	-1.33802894554489	0.968203398990126
N	-0.101044568457085	0.998003304127109
N	-0.234806056722559	0.99142970140334
N	-0.307592515208563	0.998003304127109
N	0.0426238292300458	0.998003304127109
N	5.22009777964381	0.361127945490445
N	0.740333909597056	NA
N	0.0644860963480745	NA
N	0	NA
N	-0.281945195377685	0.998003304127109
N	0.63193912225132	0.973039690260201
N	0.28824571974063	0.998003304127109
N	-0.0706952705626844	0.998003304127109
N	-0.141224403283761	0.998003304127109
N	0	NA
N	0.0437416774643388	0.998003304127109
N	NA	NA
N	0.265810331222451	0.998003304127109
N	0.907369361516354	0.998003304127109
N	-0.320315863153289	NA
N	0.242215120049444	0.998003304127109
N	1.79519259774322	NA
N	5.14624283310091	NA
N	-4.39543403983895	NA
N	0.139732318257228	0.998003304127109
N	0.0479450282857502	0.998003304127109
N	-0.0828712063566826	NA
N	-0.0415260094218494	0.998003304127109
N	-0.0595496699200939	0.998003304127109
N	0.00804908768438198	0.998776412789357
N	0.10304252374953	0.998003304127109
N	-0.0511563036393031	0.998003304127109
N	-0.0751193657771293	0.998003304127109
N	-0.15969772115877	0.993366495578646
N	-0.521076259123221	0.993366495578646
N	-0.126408744191635	0.993366495578646
N	-0.199460678243656	0.996236210852693
N	1.75850687748356	0.966636318133936
N	-0.422730046575448	0.998003304127109
N	-0.264577159178845	0.555969679299825
N	0.203868491434812	0.998003304127109
N	-0.0912753535547965	0.998003304127109
N	-0.242851715516694	NA
N	4.14828498112311	0.581564956711901
N	-0.199740481930102	0.729789311231035
N	-0.240995073527932	NA
N	-0.338976457298536	0.96175091748666
N	0.107022743237024	0.998003304127109
N	NA	NA
N	-0.140132146909093	NA
N	NA	NA
N	NA	NA
N	-0.147513130769513	NA
N	NA	NA
N	0.530018277525383	NA
N	3.4613341789541	NA
N	NA	NA
N	-0.515880558278417	NA
N	-0.125169142070931	0.998003304127109
N	-0.605637393226632	0.926246936620251
N	-0.126726379388833	0.972305312360502
N	0.683346720001681	0.960848672601241
N	-0.222975090767445	NA
N	0.832111736943443	NA
N	-0.0952704554903475	0.998003304127109
N	0.222824457068751	0.996408278577198
N	0.469231217385165	0.998003304127109
N	0	NA
N	0	NA
N	0.0817741903399416	0.998776412789357
N	0.212508047743822	0.986387242470573
N	2.1316100153839	NA
N	NA	NA
N	0.875727018160649	0.895411134951193
N	NA	NA
N	NA	NA
N	NA	NA
N	0.45031119065008	0.741929037757539
N	-0.162692911325095	0.995361926133983
N	4.52517167556094	NA
N	NA	NA
N	0.335538861598675	0.982461111862557
N	NA	NA
N	2.06238041964729	NA
N	-0.666213640961426	NA
N	-0.409832001469309	0.644725317410289
N	-0.192442237454926	0.956029045198456
N	0.0356687949198561	0.998003304127109
N	0.175931685609013	0.996998052606783
N	-0.126693708727192	0.998003304127109
N	-0.289127821339031	0.96985142944645
N	-0.297653683128727	0.998003304127109
N	0.756244245043205	0.000170907012654784
N	0.799378082874448	0.662589479094314
N	0.525390758014382	0.978612005817234
N	0.235886664733503	0.92627007244556
N	NA	NA
N	-0.51843746933007	0.998003304127109
N	-2.80957792275611	NA
N	-0.142299278940319	0.998003304127109
N	NA	NA
N	0.287308932603102	0.998003304127109
N	-0.078500400427807	0.998003304127109
N	NA	NA
N	0.524921160432043	0.997442154688484
N	-2.48343098557898	NA
N	0.281311197278784	0.818010079773229
N	0.15876858187939	0.970166665217358
N	-0.543349431544763	0.971825434356945
N	0.158902333781193	NA
N	-0.088208055332549	0.998003304127109
N	-0.909921200641791	0.96985142944645
N	-0.392985349687476	0.998003304127109
N	-0.0958130709866582	0.998003304127109
N	0.369361655055213	0.993366495578646
N	-0.0215045069483877	0.998003304127109
N	-0.37003524235991	0.863278405116102
N	NA	NA
N	0.192372648666599	0.973039690260201
N	-0.130702502451646	0.998003304127109
N	-0.0119775006353619	0.999494151770718
N	-0.297868679402097	0.921500614611896
N	NA	NA
N	NA	NA
N	NA	NA
N	-0.144520636589359	0.956985780885492
N	-0.0314981271455625	0.998003304127109
N	-0.20633738960524	0.998003304127109
N	0.297553589585554	0.998003304127109
N	-0.0408493607809092	0.998003304127109
N	0.135610102856471	0.998003304127109
N	-0.00927924976245286	0.998003304127109
N	-0.77949809904373	0.97739849601273
N	-0.0996538682728646	0.998003304127109
N	0.205371586852067	0.993366495578646
N	-0.420505228076198	0.899875352532354
N	-0.326577174332358	0.982390447294788
N	-0.023835710630869	0.998003304127109
N	1.32409499662487	0.901371541868554
N	-0.177092523096753	0.998003304127109
N	0.061820513885204	0.998496076438154
N	0.189918123585874	0.998003304127109
N	-0.247756529733366	0.998003304127109
N	0.782380789857217	0.79309777916136
N	0.0188603342052505	0.998003304127109
N	-0.204913573985246	0.998003304127109
N	-0.269750506282809	0.998003304127109
N	2.27569698510614	0.651350613311203
N	4.06718526392425	NA
N	0.511473182120515	0.986387242470573
N	-0.0648747369070642	0.998003304127109
N	-0.42183616974542	0.564429551094864
N	2.06238041964729	NA
N	-0.181036356406842	0.926246936620251
N	0.0783599157824458	0.998003304127109
N	-4.0995411443704	NA
N	3.14528972570631	NA
N	NA	NA
N	0.0222514485043959	0.998003304127109
N	2.15476249120376	NA
N	0.22626628226028	0.998003304127109
N	-0.270695030775617	0.998003304127109
N	-0.142732806960676	0.986387242470573
N	0.119234132598377	0.993366495578646
N	1.96929646298235	NA
N	-0.888739084945323	NA
N	-0.268170783228315	0.998003304127109
N	-0.0506779497684195	0.998003304127109
N	-0.458127516361014	0.998003304127109
N	0.54521723288093	0.772730563505948
N	1.83996906078299	NA
N	-0.1126218859376	0.998003304127109
N	0.23623414173735	0.998003304127109
N	-0.109275681453156	0.998003304127109
N	1.95595324314606	0.831920231929771
N	-0.15919319733387	0.9446216529232
N	0.156829019075876	0.998003304127109
N	0.286697735645905	0.998003304127109
N	-0.257921425743215	0.867901680800109
N	1.80485933615906	0.93750950995775
N	-0.264241201766151	0.97739849601273
N	-2.18192969440748	NA
N	-0.0329181170621118	0.998938091336334
N	1.58455593630224	0.926246936620251
N	-1.79498853308516	NA
N	0.0493294175131043	0.998003304127109
N	-0.192743066299876	0.993366495578646
N	0.131154317915723	0.998003304127109
N	-1.46069463162122	0.993366495578646
N	0	NA
N	-4.53277202854746	NA
N	-1.01862620981743	NA
N	0.740293444541482	NA
N	0.40970644610517	0.998003304127109
N	NA	NA
N	NA	NA
N	-1.50174078212265	NA
N	1.80639858081226	NA
N	0	NA
N	-1.14698155820188	NA
N	-0.177995853782025	0.978612005817234
N	-0.0877031551253541	0.998003304127109
N	-0.136506585824515	0.996681385385321
N	-1.46239868642353	NA
N	0.428736657344668	0.888545159311395
N	-0.138336198973927	0.993366495578646
N	0.748800617170818	NA
N	-0.302716093978153	0.966636318133936
N	0.0163250991086605	0.998003304127109
N	-0.00177218934157798	0.999676001753588
N	0	NA
N	0.311845812045373	0.998003304127109
N	0.180319963556677	0.998003304127109
N	2.70451751146959	NA
N	0.0136468710442078	0.998003304127109
N	-0.103046073627675	0.998003304127109
N	0.336704493132758	0.998003304127109
N	0.0833841567118862	0.998003304127109
N	NA	NA
N	0.0671760128298599	0.998003304127109
N	-3.73608832309776	NA
N	2.01677082728269	NA
N	-0.112027837938887	0.997038755066279
N	-0.550094518434103	0.996408278577198
N	-0.0253801759854171	0.998003304127109
N	-0.101494352454019	0.998003304127109
N	0.880566313897449	0.973039690260201
N	0.874748610882629	0.0842017005886069
N	-0.705159296546374	0.9446216529232
N	-0.0221595289541788	0.998003304127109
N	0.0757207372957476	0.998003304127109
N	NA	NA
N	1.34697394247386	0.993366495578646
N	NA	NA
N	0.0237071776602494	0.998003304127109
N	NA	NA
N	2.01682283232978	NA
N	-0.12167383397347	0.998003304127109
N	0.0413567178760374	0.998003304127109
N	0.138206790186634	0.998003304127109
N	0.292137230008985	0.966636318133936
N	-0.353222060607663	0.845186611079306
N	-0.351263749915733	0.998003304127109
N	-0.636384877745035	NA
N	-0.270456875374936	0.998003304127109
N	-0.190947984750201	0.998003304127109
N	0	NA
N	3.98951198452252	NA
N	-0.365768864648244	0.998003304127109
N	-1.30077647303057	0.88069089549583
N	0.00797397153295737	0.998938091336334
N	0.306598623180525	0.644725317410289
N	-0.260478393764908	0.993366495578646
N	5.54093427829023	0.0767916774955865
N	0.971445416216095	0.230895786583299
N	NA	NA
N	0.238650055563219	0.998003304127109
N	0.014405552683354	0.998003304127109
N	-0.153491375513279	0.991843486759852
N	0.47693731935549	NA
N	-0.0391123524584988	0.998003304127109
N	-1.04040286210726	NA
N	-0.183708347471764	0.966636318133936
N	1.47249597083095	0.88207388910721
N	0.310274849866904	NA
N	-0.362127389837105	0.555969679299825
N	0.303396599894784	0.982461111862557
N	0.740304208977853	NA
N	NA	NA
N	-0.120657304998735	0.998003304127109
N	0.00237610338773295	0.999268270398452
N	0.374966077144199	0.986387242470573
N	-0.215290053456053	0.93750950995775
N	0.0376182772439145	NA
N	0.267843164174594	NA
N	NA	NA
N	0.0223493639319469	0.998003304127109
N	0.258172342495051	0.926246936620251
N	4.12135952057548	NA
N	-0.116780869669061	0.998003304127109
N	1.22228119115646	NA
N	-1.32072473793435	NA
N	1.22228119115646	NA
N	-0.514090434574163	0.998003304127109
N	-0.0995340551304063	0.998003304127109
N	4.19758495222748	NA
N	NA	NA
N	-1.21041237559529	0.998003304127109
N	-0.149329076239806	0.966636318133936
N	-0.204969938396118	0.998003304127109
N	-0.0552670011688809	0.998776412789357
N	0.0472045670175705	0.998003304127109
N	0.63235444047875	0.901371541868554
N	NA	NA
N	0.0131099032036179	0.999042405554792
N	-0.27457112301432	0.939559910022436
N	-0.0225909509597429	0.998003304127109
